0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
190.0,199.0,99.0,100.0,99.0,197.0,13.489249815965044,21.58549703966103,16.66136056860438,16.27001382665247,13.82002187248665,14.05200011598458,11.257541658196766,10.67409458840634,12.526825701307635,10.373324634623135,12.623611877899354,10.321026593826991,10.76572906185542,11.427752339110933
198.0,197.0,98.0,100.0,101.0,197.0,18.483103064923196,14.919139167669698,18.483103177924942,13.663282746791655,13.689408339985558,12.407426274427074,13.843462163392852,13.279498031012933,9.997516036394938,9.433551888585379,11.433551922418742,9.433551860118207,12.151569827384334,8.587605728717369
198.0,199.0,98.0,99.0,101.0,198.0,21.460117852117833,16.137485904324937,16.29207713646208,15.69137954687745,10.979595333368376,10.607236000795819,10.6945679266834,11.009804353182181,11.567668305697559,9.769269359177885,9.945595560244008,9.910587135010722,11.885480689289384,10.498239579983586
199.0,197.0,99.0,97.0,98.0,187.6016223411298,20.896822268873287,17.4656650609826,15.394774447985817,14.66230260064496,14.618928882968097,11.993209510863982,11.669398059272337,12.097312284025985,11.068366801889333,13.733521091140528,9.783129137975738,10.731141467166914,9.098414437370987,9.64247417657209
