0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
349.0,200.0,200.0,197.0,399.0,400.0,200.0,201.0,199.0,398.0,402.0,399.0,399.0,198.0,22.70412050797757,17.1908992919225,13.172433035591508,9.347319499375697,15.582159651784325,20.76244380509675
400.0,202.0,200.0,202.0,400.0,399.0,200.0,199.0,200.0,400.0,399.0,400.0,400.0,201.0,19.279429562648392,12.056828649049718,10.445528152326162,14.66812891861562,18.890729827217772,34.94723195915777
400.0,201.0,199.0,201.0,400.0,401.0,198.0,200.0,199.0,401.0,401.0,400.0,400.0,145.25120380145387,19.21912750756024,11.985582604614294,9.404102074973974,13.60139305013228,21.84487158637979,34.19991224731162
400.0,200.0,200.0,200.0,399.0,398.0,201.0,200.0,200.0,399.0,398.0,401.0,400.0,23.4704310793597,18.14527069693373,13.182461302120233,10.389767649746965,14.57751551253544,19.881681411537254,34.963201856017136
