Network,Number of agents,Simulation end,Simulation duration in seconds,Number of steps,is parallel,Simulator,message id,creation time,output time,sender,receiver,message,delay,infrastructure change,changed module
,,,,,,CommSim-0.CommSim,AgentMessage_client6_4,96,105,client6,client0,Next letter is: I,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client9_4,98,106,client9,client0,Next letter is: I,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client19_4,98,107,client19,client0,Next letter is: I,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client37_3,97,108,client37,client0,Next letter is: G,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client42_3,98,109,client42,client0,Next letter is: G,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client38_3,100,111,client38,client0,Next letter is: G,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client18_4,103,112,client18,client0,Next letter is: I,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client12_5,105,113,client12,client0,Next letter is: K,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client47_3,102,114,client47,client0,Next letter is: G,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client43_3,103,115,client43,client0,Next letter is: G,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client20_4,106,116,client20,client0,Next letter is: I,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client11_5,109,117,client11,client0,Next letter is: K,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client2_4,108,118,client2,client0,Next letter is: I,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client24_4,109,119,client24,client0,Next letter is: I,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client29_4,110,120,client29,client0,Next letter is: I,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client48_3,108,121,client48,client0,Next letter is: G,13,,
,,,,,,CommSim-0.CommSim,AgentMessage_client26_4,111,122,client26,client0,Next letter is: I,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client21_4,112,123,client21,client0,Next letter is: I,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client4_5,115,124,client4,client0,Next letter is: K,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client8_5,116,125,client8,client0,Next letter is: K,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client31_4,116,126,client31,client0,Next letter is: I,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client9_5,118,127,client9,client0,Next letter is: K,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client19_5,119,128,client19,client0,Next letter is: K,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client5_5,120,129,client5,client0,Next letter is: K,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client41_4,119,130,client41,client0,Next letter is: I,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client36_4,121,131,client36,client0,Next letter is: I,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client12_6,124,132,client12,client0,Next letter is: M,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client42_4,123,133,client42,client0,Next letter is: I,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client39_4,123,134,client39,client0,Next letter is: I,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client18_5,126,135,client18,client0,Next letter is: K,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client23_5,126,136,client23,client0,Next letter is: K,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client27_5,127,137,client27,client0,Next letter is: K,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client44_4,126,138,client44,client0,Next letter is: I,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client17_5,130,139,client17,client0,Next letter is: K,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client32_5,130,140,client32,client0,Next letter is: K,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client7_6,133,141,client7,client0,Next letter is: M,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client43_4,130,142,client43,client0,Next letter is: I,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client29_5,133,143,client29,client0,Next letter is: K,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client10_6,135,144,client10,client0,Next letter is: M,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client26_5,135,145,client26,client0,Next letter is: K,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client4_6,137,146,client4,client0,Next letter is: M,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client6_6,138,147,client6,client0,Next letter is: M,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client48_4,136,148,client48,client0,Next letter is: I,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client34_5,139,149,client34,client0,Next letter is: K,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client31_5,140,150,client31,client0,Next letter is: K,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client15_6,141,151,client15,client0,Next letter is: M,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client12_7,143,152,client12,client0,Next letter is: O,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client40_5,142,153,client40,client0,Next letter is: K,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client14_6,145,154,client14,client0,Next letter is: M,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client35_5,144,155,client35,client0,Next letter is: K,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client18_6,147,156,client18,client0,Next letter is: M,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client3_7,149,157,client3,client0,Next letter is: O,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client28_6,149,158,client28,client0,Next letter is: M,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client23_6,149,159,client23,client0,Next letter is: M,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client37_5,148,160,client37,client0,Next letter is: K,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client20_6,151,161,client20,client0,Next letter is: M,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client32_6,153,162,client32,client0,Next letter is: M,9,,
,,,,,,CommSim-0.CommSim,AgentMessage_client44_5,152,163,client44,client0,Next letter is: K,11,,
,,,,,,CommSim-0.CommSim,AgentMessage_client10_7,156,164,client10,client0,Next letter is: O,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client22_6,155,165,client22,client0,Next letter is: M,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client8_7,158,166,client8,client0,Next letter is: O,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client6_7,159,167,client6,client0,Next letter is: O,8,,
,,,,,,CommSim-0.CommSim,AgentMessage_client43_5,156,168,client43,client0,Next letter is: K,12,,
,,,,,,CommSim-0.CommSim,AgentMessage_client33_6,159,169,client33,client0,Next letter is: M,10,,
,,,,,,CommSim-0.CommSim,AgentMessage_client30_6,160,170,client30,client0,Next letter is: M,10,,
